query_id,query,query_type,label
82,What is the parent taxon of entity x1?,single_bgps,-1
83,What is the GTAA ID of the entity?,single_bgps,-1
84,What products are manufactured by Apple?,single_bgps,-1
85,Which developers are associated with Google?,single_bgps,-1
86,What are the entities in Wikidata that have a format matching a specific regular expression?,single_bgps,-1
87,"What are all the items that have the property ""country"" with the value ""Canada""?",single_bgps,-1
88,"What are all the entities that have the country set as ""United States of America"" in Wikidata?",single_bgps,-1
89,"""Which items are associated with the country Greece in Wikidata?""",single_bgps,-1
90,Which countries are mentioned in the Paradise Papers?,single_bgps,-1
91,What countries are connected with the entity represented by variable x1?,single_bgps,-1
92,What are some instances that depict a waterfall on Wikidata?,single_bgps,-1
93,What items are made from wood in Wikidata?,single_bgps,-1
94,What are the images associated with the entities in Wikidata?,single_bgps,-1
95,What is the collection of the Department of Paintings of the Louvre?,single_bgps,-1
96,What is the place of birth of individuals born in Chicago?,single_bgps,-1
97,What are the items with a place of birth in Vienna?,single_bgps,-1
98,What is the elevation above sea level for all items in Wikidata?,single_bgps,-1
99,What is the area of the entity?,single_bgps,-1
100,What is the height of the entity?,single_bgps,-1
101,What is the mass of the entity?,single_bgps,-1
102,What are the names of all authors in Wikidata?,single_bgps,-1
103,Who has an International Standard Name Identifier (ISNI)?,single_bgps,-1
104,What is the VIAF ID of the item represented by ?x1?,single_bgps,-1
105,What is the gender of the entity represented by the variable x1?,single_bgps,-1
106,What are the taxon names in Wikidata?,single_bgps,-1
107,What is the name of Johann Sebastian Bach's father?,single_bgps,-1
108,What is the DBLP author ID of entity x1?,single_bgps,-1
109,What is the Bibliothèque nationale de France ID for the selected items?,single_bgps,-1
110,What are the subclasses of body of water?,single_bgps,-1
111,What are the subclasses of computer science in Wikidata?,single_bgps,-1
112,"What are the subclasses of the item ""skirt"" in Wikidata?",single_bgps,-1
113,"What are the subclasses of ""album"" in Wikidata?",single_bgps,-1
114,What cities are subclasses of other cities?,single_bgps,-1
115,What are some subclasses of literary works?,single_bgps,-1
116,"What are the subclasses of ""thoroughfare"" in Wikidata?",single_bgps,-1
117,What are the subclasses of chicken meat?,single_bgps,-1
118,What are the subclasses of the entity represented by ?x1?,single_bgps,-1
119,Which people have United States of America as their country of citizenship?,single_bgps,-1
120,What are the individuals who are citizens of Israel in Wikidata?,single_bgps,-1
121,What are the country of citizenship of the individuals in Wikidata?,single_bgps,-1
122,What are the postal codes for the entities in Wikidata?,single_bgps,-1
123,What work is cited by ?x1?,single_bgps,-1
124,What are the UMLS CUI codes associated with each entity in Wikidata?,single_bgps,-1
125,What is the WikiTree person ID of the entity?,single_bgps,-1
126,What are the ISO 3166-1 alpha-2 codes for all entities in Wikidata?,single_bgps,-1
127,What are the pages linked to the entity represented by variable ?x1 in Wikidata?,single_bgps,-1
128,What is the iNaturalist taxon ID of the item?,single_bgps,-1
129,What are the Last.fm IDs of the items in Wikidata?,single_bgps,-1
130,What are some family names on Wikidata?,single_bgps,-1
131,What are the hackspace instances in Wikidata?,single_bgps,-1
132,What are all the instances of anime in Wikidata?,single_bgps,-1
133,What are all the chemical compounds in Wikidata?,single_bgps,-1
134,What are all the chemical elements in Wikidata?,single_bgps,-1
135,What are all the films in Wikidata?,single_bgps,-1
136,What are all the instances of ships in wikidata?,single_bgps,-1
137,What are all the instances of mathematical proofs?,single_bgps,-1
138,What are the counties in Illinois?,single_bgps,-1
139,What are the female given names in Wikidata?,single_bgps,-1
140,What are some examples of male given names in Wikidata?,single_bgps,-1
141,What are all the instances of villages?,single_bgps,-1
142,What are some examples of web frameworks in Wikidata?,single_bgps,-1
143,What are all the instances of tribes in Wikidata?,single_bgps,-1
144,What are all the scholarly articles available in Wikidata?,single_bgps,-1
145,What are all the instances of motor cars in Wikidata?,single_bgps,-1
146,What are all the entities that are instances of a dog in Wikidata?,single_bgps,-1
147,What are all the instances of house cats in Wikidata?,single_bgps,-1
148,What are the cantonal capitals of Switzerland?,single_bgps,-1
149,What are all the big cities?,single_bgps,-1
150,What are all the instances of taxons in Wikidata?,single_bgps,-1
151,What are the seven deadly sins?,single_bgps,-1
152,What are all the church buildings in wikidata?,single_bgps,-1
153,What are all the instances of kinship in Wikidata?,single_bgps,-1
154,What are the rural communes of Morocco?,single_bgps,-1
155,What are all the instances of a specific class in Wikidata?,single_bgps,-1
156,What are the federal cities of Russia?,single_bgps,-1
157,What are all the instances of member states of the European Union?,single_bgps,-1
158,What are the instances of Manchester United F.C.?,single_bgps,-1
159,What are the instances of oblast of Bulgaria?,single_bgps,-1
160,What are the fourth-level administrative divisions in Indonesia?,single_bgps,-1
161,What are all the instances of Norwegian parliamentary elections in Wikidata?,single_bgps,-1
162,What are all the items that are instances of an underground station in Wikidata?,single_bgps,-1
163,What are the instances of Wikidata properties related to rail transport?,single_bgps,-1
164,What are all the instances of islands in Wikidata?,single_bgps,-1
165,What are all the instances that are classified as Broadway theatres?,single_bgps,-1
166,What are all the instances of goats in Wikidata?,single_bgps,-1
167,What are all the instances of ward areas in Tokyo?,single_bgps,-1
168,What are all the automobile models in Wikidata?,single_bgps,-1
169,What are the localities in Wikidata?,single_bgps,-1
170,What are all the instances of Cabinet of Wales?,single_bgps,-1
171,What are all the paintings available in Wikidata?,single_bgps,-1
172,What are all the instances of museums in Wikidata?,single_bgps,-1
173,"What are all the instances of the class ""sport"" in Wikidata?",single_bgps,-1
174,What are all the instances of universities in Wikidata?,single_bgps,-1
175,What are all the rivers in Wikidata?,single_bgps,-1
176,What are the Wikimedia disambiguation pages?,single_bgps,-1
177,What are all the Wikimedia categories?,single_bgps,-1
178,What are the instances of Paradise Papers?,single_bgps,-1
179,What are all the instances of zoos in Wikidata?,single_bgps,-1
180,What albums are instances of in Wikidata?,single_bgps,-1
181,What are all the instances of businesses in Wikidata?,single_bgps,-1
182,What are all the instances of communes in France?,single_bgps,-1
183,What are the federal districts of Russia?,single_bgps,-1
184,What are all the human settlements in Wikidata?,single_bgps,-1
185,What are instances of the entity EXO in Wikidata?,single_bgps,-1
